frame,ear,threshold,mov_ear_3,mov_ear_5,mov_ear_7
119,1.0,0,1.0,1.0,1.0
120,1.0,0,1.0,1.0,1.0
121,1.0,0,1.0,1.0,1.0
122,1.0,0,1.0,1.0,1.0
123,1.0,0,1.0,1.0,1.0
124,1.0,0,1.0,1.0,1.0
125,1.0,0,1.0,1.0,1.0
126,1.0,0,1.0,1.0,1.0
127,1.0,0,1.0,1.0,1.0
128,1.0,0,1.0,1.0,1.0
129,1.0,0,1.0,1.0,1.0
130,1.0,0,1.0,1.0,1.0
131,1.0,0,1.0,1.0,1.0
132,1.0,0,1.0,1.0,1.0
133,1.0,0,1.0,1.0,1.0
134,1.0,0,1.0,1.0,0.8857142857142841
135,1.0,0,1.0,0.8399999999999977,0.8628571428571418
136,0.19999999999999996,0,0.7333333333333295,0.8079999999999984,0.8582857142857117
137,0.84,0,0.6799999999999974,0.8015999999999963,0.857371428571424
138,0.968,0,0.6693333333333271,0.8003199999999936,0.8571885714285656
139,0.9936,0,0.9338666666666597,0.8000639999999919,0.8571519999999931
140,0.99872,0,0.9867733333333225,0.9600127999999927,0.8571446857142787
141,0.999744,0,0.997354666666657,0.9920025599999918,0.9714289371428525
142,0.9999488,0,0.9994709333333276,0.9984005119999949,0.9942857874285664
143,0.99998976,0,0.9998941866666655,0.9996801023999978,0.99885715748571
144,0.999997952,0,0.999978837333335,0.9999360204799984,0.9997714314971395
145,0.9999995904,0,0.999995767466667,0.9999872040959985,0.9999542862994255
146,0.99999991808,0,0.9999991534933296,0.9999974408191974,0.9999908572598842
147,0.999999983616,0,0.9999998306986603,0.9999994881638372,0.9999981714519777
148,0.9999999967232,0,0.9999999661397302,0.9999998976327674,0.999999634290394
149,0.99999999934464,0,0.9999999932279499,0.9999999795265524,0.9999999268580788
150,0.999999999868928,0,0.9999999986455919,0.9999999959053127,0.9999999853716182
151,0.9999999999737856,0,0.9999999997291221,0.9999999991810682,0.9999999970743261
152,0.9999999999947571,0,0.9999999999458282,0.999999999836217,0.99999999941487
153,0.9999999999989514,0,0.9999999999891713,0.9999999999672469,0.8857142855972638
154,0.9999999999997903,0,0.99999999999784,0.8399999999934551,0.7485714285480266
155,0.199999999999958,0,0.7333333333329032,0.6479999999986944,0.72114285713818
156,0.0399999999999916,0,0.4133333333332511,0.6095999999997389,0.7156571428562098
157,0.8079999999999983,1,0.349333333333315,0.60191999999995,0.714559999999815
158,0.9615999999999997,0,0.6031999999999963,0.6003839999999911,0.7143405714285385
159,0.99232,0,0.9206400000000011,0.7600768000000017,0.71429668571428
160,0.998464,0,0.9841280000000078,0.9520153600000014,0.8285736228571433
161,0.9996928,0,0.9968256000000034,0.9904030720000037,0.9657147245714311
162,0.99993856,0,0.9993651200000025,0.9980806144000042,0.9931429449142887
163,0.999987712,0,0.9998730240000006,0.999616122880002,0.9986285889828578
164,0.9999975424,0,0.999974604800002,0.999923224575997,0.9997257177965692
165,0.99999950848,0,0.9999949209599966,0.999984644915196,0.9999451435593097
166,0.999999901696,0,0.9999989841919898,0.9999969289830346,0.9999890287118579
167,0.9999999803392,0,0.9999997968383904,0.999999385796599,0.9999978057423675
168,0.99999999606784,0,0.9999999593676705,0.9999998771593142,0.9999995611484687
169,0.999999999213568,0,0.9999999918735322,0.9999999754318594,0.9999999122296889
170,0.9999999998427136,0,0.9999999983747045,0.9999999950863696,0.9999999824459361
171,0.9999999999685427,0,0.9999999996749409,0.9999999990172739,0.999999996489188
172,0.9999999999937086,0,0.9999999999349901,0.9999999998034582,0.9999999992978376
173,0.9999999999987417,0,0.9999999999870018,0.9999999999606928,0.9428571427167104
174,0.9999999999997483,0,0.9999999999974042,0.9199999999921374,0.9314285714004841
175,0.5999999999999497,0,0.8666666666661437,0.9039999999984275,0.9291428571372405
176,0.9199999999999899,0,0.8399999999998897,0.9007999999996855,0.9286857142845933
177,0.983999999999998,0,0.8346666666666446,0.9001599999999371,0.9285942857140616
178,0.9967999999999996,0,0.9669333333333346,0.9000319999999874,0.928575999999956
179,0.9993599999999999,0,0.9933866666666707,0.980006400000002,0.9285723428571373
180,0.999872,0,0.998677333333338,0.9960012800000072,0.9857144685714323
181,0.9999743999999999,0,0.9997354666666732,0.999200256000006,0.9971428937142913
182,0.99999488,0,0.9999470933333422,0.9998400512000046,0.9994285787428632
183,0.999998976,0,0.9999894186666722,0.9999680102400077,0.9998857157485759
184,0.9999997951999999,0,0.9999978837333382,0.9999936020480049,0.9999771431497209
185,0.9999999590399999,0,0.9999995767466695,0.9999987204096044,0.9999954286299483
186,0.999999991808,0,0.9999999153493396,0.9999997440819243,0.9999990857259929
187,0.9999999983615999,0,0.9999999830698698,0.9999999488163894,0.999999817145201
188,0.99999999967232,0,0.9999999966139796,0.999999989763279,0.9999999634290434
189,0.999999999934464,0,0.9999999993227959,0.9999999979526593,0.9999999926858111
190,0.9999999999868928,0,0.9999999998645611,0.9999999995905341,0.9999999985371671
191,0.9999999999973785,0,0.9999999999729141,0.9999999999181114,0.999999999707435
192,0.9999999999994758,0,0.9999999999945904,0.9999999999836234,0.9999999999414878
193,0.9999999999998952,0,0.99999999999892,0.9999999999967258,0.9999999999882984
194,0.999999999999979,0,0.9999999999997821,0.9999999999993463,0.9999999999976613
195,0.9999999999999958,0,0.9999999999999526,0.9999999999998692,0.999999999999533
196,0.9999999999999991,0,0.9999999999999906,0.9999999999999716,0.9999999999999066
197,0.9999999999999998,0,1.0,0.9999999999999943,0.9999999999999797
198,1.0,0,1.0,1.0,0.9999999999999959
199,1.0,0,1.0,1.0,1.0
200,1.0,0,1.0,1.0,1.0
201,1.0,0,1.0,1.0,1.0
202,1.0,0,1.0,1.0,1.0
203,1.0,0,1.0,1.0,1.0
204,1.0,0,1.0,1.0,1.0
205,1.0,0,1.0,1.0,1.0
206,1.0,0,1.0,1.0,1.0
207,1.0,0,1.0,1.0,1.0
208,1.0,0,1.0,1.0,1.0
209,1.0,0,1.0,1.0,1.0
210,1.0,0,1.0,1.0,1.0
211,1.0,0,1.0,1.0,1.0
212,1.0,0,1.0,1.0,1.0
213,1.0,0,1.0,1.0,1.0
214,1.0,0,1.0,1.0,1.0
215,1.0,0,1.0,1.0,1.0
216,1.0,0,1.0,1.0,1.0
217,1.0,0,1.0,1.0,1.0
218,1.0,0,1.0,1.0,1.0
219,1.0,0,1.0,1.0,1.0
220,1.0,0,1.0,1.0,1.0
221,1.0,0,1.0,1.0,1.0
222,1.0,0,1.0,1.0,1.0
223,1.0,0,1.0,1.0,1.0
224,1.0,0,1.0,1.0,1.0
225,1.0,0,1.0,1.0,1.0
226,1.0,0,1.0,1.0,1.0
227,1.0,0,1.0,1.0,1.0
228,1.0,0,1.0,1.0,1.0
229,1.0,0,1.0,1.0,1.0
230,1.0,0,1.0,1.0,1.0
231,1.0,0,1.0,1.0,1.0
232,1.0,0,1.0,1.0,1.0
233,1.0,0,1.0,1.0,1.0
234,1.0,0,1.0,1.0,1.0
235,1.0,0,1.0,1.0,1.0
236,1.0,0,1.0,1.0,1.0
237,1.0,0,1.0,1.0,1.0
238,1.0,0,1.0,1.0,1.0
239,1.0,0,1.0,1.0,1.0
240,1.0,0,1.0,1.0,1.0
241,1.0,0,1.0,1.0,1.0
242,1.0,0,1.0,1.0,1.0
243,1.0,0,1.0,1.0,1.0
244,1.0,0,1.0,1.0,1.0
245,1.0,0,1.0,1.0,1.0
246,1.0,0,1.0,1.0,1.0
247,1.0,0,1.0,1.0,1.0
248,1.0,0,1.0,1.0,1.0
249,1.0,0,1.0,1.0,1.0
250,1.0,0,1.0,1.0,1.0
251,1.0,0,1.0,1.0,1.0
252,1.0,0,1.0,1.0,1.0
253,1.0,0,1.0,1.0,1.0
254,1.0,0,1.0,1.0,1.0
255,1.0,0,1.0,1.0,1.0
256,1.0,0,1.0,1.0,1.0
257,1.0,0,1.0,1.0,1.0
258,1.0,0,1.0,1.0,1.0
259,1.0,0,1.0,1.0,1.0
260,1.0,0,1.0,1.0,0.9999999999999959
261,1.0,0,1.0,0.9999999999999943,0.9999999999999959
262,1.0,0,0.9999999999999906,0.9999999999999943,0.9999999999999959
263,1.0,0,0.9999999999999906,0.9999999999999943,0.9999999999999959
264,1.0,0,0.9999999999999906,0.9999999999999943,0.9999999999999959
265,1.0,0,1.0,0.9999999999999943,0.9999999999999959
266,1.0,0,1.0,1.0,0.9999999999999959
267,1.0,0,1.0,1.0,1.0
268,1.0,0,1.0,1.0,1.0
269,1.0,0,1.0,1.0,1.0
270,1.0,0,1.0,1.0,1.0
271,1.0,0,1.0,1.0,1.0
272,1.0,0,1.0,1.0,1.0
273,1.0,0,1.0,1.0,1.0
274,1.0,0,1.0,1.0,1.0
275,1.0,0,1.0,1.0,1.0
276,1.0,0,1.0,1.0,1.0
277,1.0,0,1.0,1.0,1.0
278,1.0,0,1.0,1.0,1.0
279,1.0,0,1.0,1.0,1.0
280,1.0,0,1.0,1.0,1.0
281,1.0,0,1.0,1.0,1.0
282,1.0,0,1.0,1.0,1.0
283,1.0,0,1.0,1.0,1.0
284,1.0,0,1.0,1.0,1.0
285,1.0,0,1.0,1.0,1.0
286,1.0,0,1.0,1.0,1.0
287,1.0,0,1.0,1.0,1.0
288,1.0,0,1.0,1.0,1.0
289,1.0,0,1.0,1.0,1.0
290,1.0,0,1.0,1.0,1.0
291,1.0,0,1.0,1.0,1.0
292,1.0,0,1.0,1.0,1.0
293,1.0,0,1.0,1.0,1.0
294,1.0,0,1.0,1.0,1.0
295,1.0,0,1.0,1.0,1.0
296,1.0,0,1.0,1.0,1.0
297,1.0,0,1.0,1.0,1.0
298,1.0,0,1.0,1.0,1.0
299,1.0,0,1.0,1.0,1.0
300,1.0,0,1.0,1.0,1.0
301,1.0,0,1.0,1.0,1.0
302,1.0,0,1.0,1.0,1.0
303,1.0,0,1.0,1.0,1.0
304,1.0,0,1.0,1.0,1.0
305,1.0,0,1.0,1.0,0.9918211156514027
306,1.0,0,1.0,0.9885495619119637,0.9034636532426248
307,0.9427478095598107,0,0.9809159365199397,0.8648491145396747,0.8298650924033139
308,0.3814977631385691,0,0.7747485242327912,0.7618111293646394,0.8100079747290059
309,0.48481007412481225,0,0.6030185489410655,0.7340111646206082,0.8100079747290059
310,0.8610001762798414,0,0.5757693378477408,0.7340111646206082,0.8100079747290059
311,1.0,0,0.7819367501348893,0.7454616027086445,0.8100079747290059
312,1.0,0,0.9536667254266149,0.8691620500809336,0.8181868590776032
313,1.0,0,1.0,0.972200035255969,0.9065443214863811
314,1.0,0,1.0,1.0,0.9801428823256921
315,1.0,0,1.0,1.0,1.0
316,1.0,0,1.0,1.0,1.0
317,1.0,0,1.0,1.0,1.0
318,1.0,0,1.0,1.0,1.0
319,1.0,0,1.0,1.0,1.0
320,1.0,0,1.0,1.0,1.0
321,1.0,0,1.0,1.0,1.0
322,1.0,0,1.0,1.0,1.0
323,1.0,0,1.0,1.0,1.0
324,1.0,0,1.0,1.0,1.0
325,1.0,0,1.0,1.0,1.0
326,1.0,0,1.0,1.0,1.0
327,1.0,0,1.0,1.0,1.0
328,1.0,0,1.0,1.0,1.0
329,1.0,0,1.0,1.0,1.0
330,1.0,0,1.0,1.0,1.0
331,1.0,0,1.0,1.0,1.0
332,1.0,0,1.0,1.0,1.0
333,1.0,0,1.0,1.0,1.0
334,1.0,0,1.0,1.0,1.0
335,1.0,0,1.0,1.0,1.0
336,1.0,0,1.0,1.0,1.0
337,1.0,0,1.0,1.0,1.0
338,1.0,0,1.0,1.0,1.0
339,1.0,0,1.0,1.0,1.0
340,1.0,0,1.0,1.0,1.0
341,1.0,0,1.0,1.0,1.0
342,1.0,0,1.0,1.0,0.8953113161982336
343,1.0,0,1.0,0.853435842677527,0.7602309484343712
344,0.26717921338761286,0,0.755726404462545,0.6643233278081198,0.6362058533518636
345,0.05443742565297288,0,0.4405388796801996,0.49068819469260916,0.5734491786227603
346,0.13182433442245672,0,0.1511469911543486,0.40282885007186453,0.5507621501649363
347,0.5607032768962878,1,0.24898834565722913,0.37106701023091093,0.5434431104908981
348,0.8411908007952552,0,0.5112394707046519,0.5073845120097303,0.5426903650521483
349,0.9487667222817391,0,0.7835535999910803,0.695443183264888,0.6473790488539147
350,0.9947307819287727,0,0.9282294350019052,0.8690783163803986,0.7824594166177771
351,1.0,0,0.981165834736828,0.9569376610011432,0.9064845117002847
352,1.0,0,0.9982435939762505,0.9886995008420968,0.969241186429388
353,1.0,0,1.0,0.9989461563857504,0.991928214887212
354,1.0,0,1.0,1.0,0.9992472545612502
355,1.0,0,1.0,1.0,1.0
356,1.0,0,1.0,1.0,1.0
357,1.0,0,1.0,1.0,0.9331661504376549
358,1.0,0,1.0,0.9064326106127168,0.8055136662394732
359,0.5321630530635675,0,0.8440543510211947,0.7277191327352626,0.6726900369865721
360,0.10643261061271347,0,0.5461985545587709,0.541766051781201,0.5743589097676249
361,0.07023459522971126,0,0.23627675296866832,0.4041024736746749,0.5330135515905405
362,0.3116821094673578,1,0.1627831051032634,0.3462189722267567,0.5156704367863816
363,0.7105824927604025,0,0.3641663991524903,0.4155060008882174,0.5080851685517749
364,0.8785981963708948,0,0.6336209328662221,0.5836001032372223,0.5719853254424184
365,0.9469031223577492,0,0.8453612704963499,0.7654460144509017,0.6996378096406001
366,0.9794641512980724,0,0.9349884900089099,0.9031095925574277,0.8324614388935012
367,1.0,0,0.9754557578852806,0.9609930940053459,0.9307925661124484
368,1.0,0,0.993154717099363,0.9852734547311683,0.9714294683626739
369,1.0,0,1.0,0.9949009919620153,0.9465987375893649
370,0.9950408085120084,0,0.9983469361706625,0.9399647778939425,0.8340481663257638
371,0.7047830809576989,0,0.8999412964899042,0.7717746025964516,0.7041224621113104
372,0.15904912351253309,0,0.6196243376607526,0.5857714469558346,0.5777138142573709
373,0.06998422179694075,0,0.3112721420890618,0.40879933996031925,0.5255443852107972
374,0.11513946502241612,0,0.11472427011062791,0.33675397759271847,0.506998845064004
375,0.6348139966739978,1,0.27331256116444064,0.36983360519566305,0.4432734288118354
376,0.8701812189724296,0,0.5400448935562849,0.44781635944251547,0.36760583190748874
377,0.5489628947468029,0,0.6846527034644131,0.4688414956085921,0.41557100934369373
378,0.17510990262731935,0,0.5314180054488512,0.5447746757173035,0.5475398563872318
379,0.4948053655659547,0,0.40629272098002883,0.6165651066028431,0.6739485042411714
380,0.9937661511016531,0,0.55456047309832,0.6425288628083535,0.7261179332877451
381,1.0,0,0.8295238388892207,0.732736283858992,0.7446634734345382
382,1.0,0,0.9979220503672271,0.8977143033335324,0.8090973456135657
383,1.0,0,1.0,0.9987532302203362,0.9269387880953802
384,1.0,0,1.0,1.0,0.9803568713463814
385,1.0,0,1.0,0.9737463896645977,0.915375832347747
386,0.8687319483229854,0,0.9562439827743295,0.8815261652868458,0.8587751374398798
387,0.538898878111224,0,0.8025436088114096,0.8022851924158317,0.8316866020505407
388,0.6037951356449499,0,0.6704753206930528,0.764361242870757,0.8128743157880892
389,0.8103802522746011,0,0.6510247553435988,0.738024042103325,0.7969087701641554
390,0.8683139961628332,0,0.760829794694132,0.7419258885652198,0.7811563427324911
391,0.888241180632436,0,0.8556451430233096,0.8120927145386417,0.7859279074593003
392,0.8897330079783499,0,0.8820960615912176,0.8717602676917864,0.8379999109130674
393,0.9021329014106719,0,0.8933690300071552,0.890364797694383,0.8819589179701909
394,0.9034029022875971,0,0.8984229372255376,0.899003635470774,0.8908895958022397
395,0.9115081850448203,0,0.9056813295810192,0.895934398764075,0.8650447595548972
396,0.8728949970989788,0,0.895935361477124,0.8554678256546936,0.8298857836917607
397,0.6874001424314375,0,0.8239344415250685,0.8034669152906645,0.8089682653840587
398,0.6421283495904802,0,0.7341411630403059,0.7714484107980297,0.7980801559077934
399,0.7433103798244429,0,0.6909462906154621,0.7543300008044298,0.7940920534120762
400,0.8259161350767705,0,0.7371182881639129,0.7548482383481542,0.7925600665550567
401,0.8754861848175994,0,0.8149042332396069,0.7975250652709974,0.7965035991145035
402,0.9007842770456659,0,0.8673955323133479,0.8491993403559149,0.8265833628980529
403,0.9004997250150921,0,0.8922567289594477,0.8801289621742854,0.8621891837493243
404,0.8979584889162615,0,0.8997474969923474,0.8932195542688077,0.8841667339692582
405,0.891369095549405,0,0.8966091031602635,0.8975529635780845,0.8935446106334309
406,0.8971532313639923,0,0.8954936052765561,0.8957083625141535,0.8963942796496553
407,0.8915612717259855,0,0.8933611995464616,0.8946951910973666,0.8948143983104485
408,0.895433867931158,0,0.8947161236737126,0.8930485148483512,0.8913597541905217
409,0.8897251076712336,0,0.892240082442792,0.8900381389735912,0.8892379915062877
410,0.8763172161755997,0,0.8871587305926596,0.8872287227261267,0.8885284490300072
411,0.8831061501266342,0,0.8830494913244896,0.8861969280240146,0.8858768671190903
412,0.8864022982154501,0,0.8819418881725672,0.8828285860352935,0.883363044870131
413,0.8785921579875767,0,0.882700202109883,0.8796764676977091,0.8820160716922325
414,0.8739645159832925,0,0.8796529907287626,0.8816140355997618,0.8790462432331196
415,0.8860050556858661,0,0.8795205765522383,0.878780067265916,0.8792012459139268
416,0.868936308457422,0,0.8763019600421936,0.8769800546110786,0.8778245385324307
417,0.8774022349412383,0,0.8774478663615165,0.8759554627048033,0.8753531925191282
418,0.8734691984561507,0,0.8732692472849521,0.8749831347326108,0.8733342377993429
419,0.8691028761223053,0,0.8733247698399206,0.8706740185852482,0.8723271868398845
420,0.8644594749490644,0,0.8690105165091874,0.87026978874718,0.8698665851881222
421,0.8669151592670827,0,0.8668258367794882,0.8685455105836354,0.8690392306155234
422,0.8687808441235629,0,0.8667184927798909,0.8664806361822457,0.8638807345996936
423,0.8631448264492166,0,0.8662802766132813,0.8609186135238701,0.8533604677837161
424,0.8412927628304656,0,0.8577394778010708,0.8479921846829257,0.8286654728974473
425,0.7998273307443533,0,0.8347549733413379,0.8138567352131986,0.8070990163487133
426,0.6962379119184605,0,0.7791193351644097,0.7827994222100756,0.7964262107030484
427,0.7134942791079394,0,0.7365198405902333,0.768611560869715,0.792783775216159
428,0.7922055197474427,0,0.733979236924597,0.7690097674466869,0.7938651898692716
429,0.8432837957153304,0,0.7829945315235515,0.7831872471020234,0.8002063579215408
430,0.8707147290210302,0,0.8354013481612507,0.8210758525576012,0.8124800128510076
431,0.8856809391963572,0,0.8665598213108865,0.8555255797861377,0.8399226491135323
432,0.8857429152506097,0,0.8807128611559847,0.874751748987876,0.8648928569506243
433,0.8883363657561396,0,0.8865867400676848,0.8837521366383271,0.8777932155124404
434,0.8882857339675647,0,0.8874550049914282,0.8861107967701514,0.8834855618949291
435,0.8825080296801336,0,0.8863767098012735,0.8856006530094305,0.885997280845621
436,0.8831302203927511,0,0.8846413280134774,0.886111422294482,0.8865393852269676
437,0.8882967616758357,0,0.8846450039162429,0.8863392831164105,0.887772405475703
438,0.8894756698657722,0,0.8869675506447834,0.8875569477212479,0.8890818636992971
439,0.8943740569917302,0,0.8907154961777906,0.8905558564494754,0.8909498041268031
440,0.8975025733212636,0,0.8937841000595957,0.8942020757629507,0.8930898176710441
441,0.9013613169601222,0,0.8977459824243775,0.8960403483257438,0.8943872534901435
442,0.8974881244898537,0,0.8987840049237358,0.8965876685778766,0.8947004576062503
443,0.8922122711264105,0,0.8970205708587855,0.8958106952772482,0.8935814946363669
444,0.8904891904886205,0,0.8933965287016198,0.8926387664283084,0.8783322936836758
445,0.8816429290765591,0,0.8881147968972035,0.8698924331008697,0.8572538533636102
446,0.7876296503228858,0,0.8532539232960327,0.840385506419068,0.8385829582735076
447,0.7499534910808399,0,0.8064086901601021,0.8160760624596606,0.8276892506959257
448,0.7706650513293645,0,0.7694160642443725,0.8022246586512892,0.8206025622665477
449,0.8212321714467307,0,0.7806169046189856,0.7944171632601297,0.8161836505412582
450,0.8426054521207642,0,0.8115008916323063,0.8088025948778637,0.8139054686563115
451,0.8595568084115702,0,0.8411314773263712,0.8319510278380904,0.825291387387795
452,0.8656956558819374,0,0.8559526388047706,0.851284233860872,0.833260472982756
453,0.8673310814432844,0,0.8641945152456098,0.8481852176206303,0.8128372159697506
454,0.8057370902455547,0,0.8462546091902633,0.8052045776441445,0.7801573457583199
455,0.6277022522383531,0,0.7669234746423967,0.7517878319551755,0.7580495978185776
456,0.5924730799667617,0,0.675304140816877,0.7162189440873021,0.7470895073704388
457,0.6878512165425945,0,0.636008849582557,0.6993199628535649,0.7401129384666904
458,0.7828361752746268,0,0.6877201572613103,0.7015444795155986,0.7351172435324429
459,0.8168596735557085,0,0.7625156884576351,0.7424762724486413,0.7408736181894581
460,0.8323612169035847,0,0.8106856885779621,0.7931879990242237,0.7736855951702231
461,0.8460317128446455,0,0.8317508677679749,0.8270949739364483,0.8117285151161501
462,0.857386091103726,0,0.8452596736173064,0.8422824427991713,0.8373354745024569
463,0.8587735195882398,0,0.8540637745121936,0.8523304945373752,0.848565517158095
464,0.8670999322467423,0,0.8610865143128876,0.858147545929478,0.8561139059482586
465,0.8614464738640619,0,0.8624399752330115,0.8628808823779195,0.8615711083063664
466,0.8696983950868649,0,0.8660816003992219,0.865515990839242,0.8647696540075783
467,0.8705616334102902,0,0.8672355007870843,0.8674455934722232,0.8673332618324626
